1.8829,-0.084543,1.9632,1.1533,0.29356,0.10793,0.13821,0.037966,1.0993,0.084559,0.019855,-0.036806,1.8877,2.174,1.9869,-0.8524,-0.28283,-0.17437,-0.22709,0.014264,0.28044,0.11161,0.023426,0.030831
1.9963,-0.38748,1.9337,1.4593,-0.006909,-0.24658,-0.27788,0.30736,-0.001144,-0.22475,-0.35415,0.23955,1.8454,1.7749,1.8175,0.16549,0.13117,-0.10334,-0.053105,0.092017,0.26132,-0.3015,-0.22772,0.33434
1.8649,0.63796,2.099,0.60661,-1.1888,0.066895,0.040495,-0.036686,0.80626,-0.11312,-0.14391,0.19191,1.2298,1.3956,1.7195,-0.41235,0.77541,0.27004,0.61876,0.21115,0.26446,0.38288,0.25322,-0.52445
1.3315,-0.39045,1.1364,1.0803,0.4221,-0.37609,-0.4087,0.45991,-0.001144,-0.34506,-0.38514,0.38567,1.2806,1.3474,1.253,-0.22888,-0.25047,-0.47259,-0.52401,0.28577,-0.6985,-0.29484,-0.43209,0.1182
1.1545,-0.4195,1.1068,1.009,-0.43591,-0.31602,-0.29364,0.33495,0.26582,-0.25561,-0.29219,0.26179,1.0215,0.94226,0.93085,0.18681,0.1598,-0.39528,-0.23082,0.39739,-0.071976,-0.43386,-0.42598,0.34813
1.2096,-0.46879,0.97689,1.009,0.13665,-0.4886,-0.43234,0.46803,-0.001144,-0.48532,-0.40948,0.46668,1.2391,1.1519,1.1546,0.21041,-0.24002,-0.35267,-0.48952,0.13842,-0.40528,-0.37094,-0.34261,0.26651
1.2963,-0.68386,1.0049,1.2281,-0.006909,-0.52845,-0.43864,0.46316,-0.001144,-0.48696,-0.47034,0.40632,1.2102,1.2145,1.1546,-0.050726,0.077979,-0.54747,-0.46627,0.43438,-0.27039,-0.54343,-0.52054,0.43091
1.3021,-0.67034,0.99018,1.2281,-0.12042,-0.50036,-0.44022,0.47939,0.22024,-0.44716,-0.42608,0.42379,1.2155,1.2016,1.1546,0.0010436,0.17176,-0.57366,-0.46145,0.48893,0.23607,-0.50462,-0.42276,0.4631
1.2582,-0.61062,0.87649,1.0803,-0.006909,-0.50078,-0.4418,0.37552,-0.001144,-0.45341,-0.3276,0.33961,1.2202,1.1666,1.1404,0.11448,0.089049,-0.46356,-0.34161,0.38735,-0.045586,-0.45532,-0.37718,0.34468
1.3808,-0.46377,1.3623,1.2116,-0.021932,-0.28426,-0.31413,0.30412,-0.25509,-0.22411,-0.33092,0.24908,1.1987,1.2448,1.1546,-0.17025,0.086801,-0.36817,-0.28181,0.27762,-0.39483,-0.20033,-0.26432,0.044627
1.2891,-0.71624,0.97689,1.2281,-0.006909,-0.61101,-0.45441,0.49399,-0.001144,-0.59587,-0.49136,0.45238,1.2087,1.2105,1.1529,-0.043874,0.017898,-0.58726,-0.52401,0.45194,0.040427,-0.57539,-0.4514,0.54127
1.3021,-0.67034,0.99018,1.2281,0.1066,-0.49825,-0.44022,0.47939,0.19094,-0.45385,-0.47145,0.43809,1.2191,1.2077,1.1655,-0.0058082,0.02813,-0.54241,-0.45278,0.43428,-0.1978,-0.52499,-0.4514,0.45275
1.4215,-0.36346,1.2692,1.1533,0.2535,-0.34775,-0.27946,0.36092,-0.26485,-0.30801,-0.29219,0.38409,1.4735,1.4781,1.4249,-0.050726,-0.15841,-0.24404,-0.39729,0.046243,-0.097389,-0.22736,-0.34769,0.029682
1.6268,-0.14552,1.8318,1.1533,0.90952,-0.13754,-0.10608,0.34469,-0.063002,-0.048001,-0.18596,0.014019,1.6665,1.8753,1.8085,-0.62781,-0.56067,-0.17729,-0.20233,0.1102,-0.5438,-0.20768,-0.14027,0.22972
2.0434,-0.29111,1.9484,1.4593,0.14333,-0.2359,-0.28261,0.17753,0.6272,-0.17961,-0.16936,0.14108,2.0835,1.9433,2.125,0.37028,-0.35501,-0.28264,-0.31935,0.098914,-0.43479,-0.27788,-0.2574,0.25156
0.87158,1.251,1.9484,-0.86405,-1.6395,1.5081,1.4779,-1.5314,0.57511,1.25,1.5889,-1.0517,0.77464,0.62874,0.69267,0.37714,-0.35339,-0.094294,-0.031963,0.073832,2.0591,2.2436,2.9232,-1.2683
0.81579,-0.60478,0.5177,0.86997,-0.036956,-0.4334,-0.33777,0.4875,-0.23555,-0.40017,-0.40948,0.34279,0.75617,0.72161,0.70229,0.058904,-0.055078,-0.57687,-0.51726,0.44441,-0.20989,-0.39439,-0.32431,0.35503
0.61343,-0.47887,0.46307,0.67006,-0.37582,-0.33195,-0.35353,0.35767,0.028157,-0.23505,-0.34309,0.24908,0.47675,0.49429,0.42362,-0.091076,0.33839,-0.32531,-0.091348,0.42452,0.3229,-0.39012,-0.37108,0.39182
0.40921,-0.41464,0.24159,0.4884,0.11996,-0.34528,-0.35826,0.39824,-0.030445,-0.26658,-0.35194,0.26497,0.51652,0.46146,0.42658,0.116,-0.13316,-0.26718,-0.30281,0.11271,-0.43042,-0.32213,-0.39141,0.15269
0.61267,-0.59183,0.35823,0.80218,0.12329,-0.37089,-0.3425,0.47614,-0.39508,-0.29524,-0.35637,0.32214,0.59803,0.6017,0.55343,-0.050726,0.045133,-0.48073,-0.37479,0.41808,-0.013187,-0.50136,-0.44022,0.44372
0.6688,-0.63988,0.38481,0.80218,-0.006909,-0.42233,-0.3425,0.47614,-0.001144,-0.34897,-0.32649,0.35073,0.62263,0.60047,0.5292,0.022361,0.023872,-0.55968,-0.51052,0.42452,0.2711,-0.44694,-0.31719,0.47115
0.64706,-0.15259,0.50441,0.19375,-0.75308,0.028077,-0.039887,-0.17625,1.0765,-0.011027,0.22567,0.018784,0.58232,0.5678,0.62814,0.0086569,1.2101,0.3253,1.0289,0.45633,0.72169,0.081119,0.41488,0.35158
0.26744,0.97201,0.74951,-0.47553,2.1515,0.9073,0.34311,-0.72479,0.24954,0.61096,0.51005,-0.017747,0.31674,1.0809,0.81324,-2.1779,-0.92646,1.1529,0.96295,-1.189,1.1389,1.4133,1.5049,-0.86934
1.0102,0.38318,1.2264,0.41278,0.0097838,0.38643,0.15398,-0.36288,0.031413,0.29713,0.25887,-0.057454,1.4043,0.83794,1.2134,1.58,-0.21679,0.089146,0.063122,-0.04217,1.0501,0.72177,0.9558,-0.38304
1.3021,-0.62579,0.97689,1.1533,0.11996,-0.40642,-0.42604,0.46478,-0.18672,-0.33769,-0.37628,0.4365,1.2132,1.2583,1.1672,-0.16721,-0.043126,-0.51597,-0.45953,0.40366,0.036899,-0.43678,-0.36396,0.4486
1.294,-0.48592,1.1068,1.0803,-0.29069,-0.29935,-0.31571,0.3593,-0.22253,-0.16933,-0.31874,0.31103,1.1226,1.145,1.091,-0.1025,0.43986,-0.32805,-0.14834,0.35098,0.49867,-0.40726,-0.33549,0.43072
1.0547,-0.40882,0.84843,0.80218,-0.11541,-0.2033,-0.20853,0.24083,-0.46019,-0.19113,-0.39399,0.2062,0.96483,0.93165,0.92234,0.055859,0.14107,-0.15855,-0.00061534,0.16036,0.64643,-0.058468,0.13019,0.1458
0.88611,-0.63489,0.62548,0.93864,-0.051979,-0.47052,-0.43392,0.48588,-0.26811,-0.44376,-0.42719,0.4365,0.82862,0.78679,0.75425,0.07946,0.15609,-0.5396,-0.43706,0.44943,-0.41821,-0.42206,-0.44734,0.2918
0.82379,-0.58248,0.61219,0.86997,0.23514,-0.34071,-0.31886,0.3739,0.29512,-0.26442,-0.25235,0.3285,0.74134,0.72335,0.65476,0.010941,0.0077618,-0.51712,-0.42278,0.42623,-0.23041,-0.34115,-0.36701,0.26306
1.6124,-0.18122,1.5158,1.0803,0.89116,-0.07716,-0.18647,0.065555,0.21047,-0.039574,-0.22026,0.28403,1.4906,1.7258,1.691,-0.69785,0.49571,-0.052343,0.30832,0.37795,-1.0388,-0.12643,-0.17891,-0.032399
1.492,-0.31503,1.5158,1.2281,-0.31072,-0.33167,-0.33935,0.33982,-0.44392,-0.26228,-0.3442,0.34756,1.3485,1.1652,1.2901,0.48677,0.049618,-0.27607,-0.23082,0.16852,-0.08377,-0.34401,-0.33448,0.35618
2.021,-0.38843,1.8318,1.5227,0.024807,-0.19845,-0.28891,0.28951,-0.30718,-0.087111,-0.20145,0.29514,1.7964,1.878,1.7883,-0.26923,0.66762,-0.24508,-0.062853,0.37544,-0.34559,-0.26379,-0.20636,0.21018
1.8549,-0.3634,1.6561,1.3037,0.11829,-0.2588,-0.3094,0.34631,0.26582,-0.21242,-0.29551,0.39838,1.6117,1.6259,1.6735,-0.073566,0.3278,-0.36719,-0.13634,0.42372,-0.67511,-0.26988,-0.32024,0.22857
1.7892,-0.57633,1.5158,1.4593,0.0081145,-0.36813,-0.41658,0.47127,-0.033701,-0.29006,-0.37407,0.42379,1.7254,1.7328,1.6959,-0.057578,-0.10848,-0.43344,-0.37979,0.33029,0.4353,-0.46273,-0.36803,0.45735
1.5571,-0.26816,1.5158,1.2281,-0.45261,-0.23497,-0.32516,0.33333,-0.20625,-0.096243,-0.31764,0.19191,1.2685,1.2622,1.2225,-0.020273,0.31339,-0.42256,-0.24507,0.44758,-0.47183,-0.37153,-0.40057,0.25501
0.99196,0.070343,1.0049,0.74394,-0.8549,-0.32848,-0.36141,0.36579,-0.22579,-0.25295,-0.28555,0.37138,0.55319,0.57469,0.47872,-0.1025,0.49339,-0.24359,0.039877,0.39112,0.31508,-0.44566,-0.34566,0.47344
0.3732,-0.52948,0.24159,0.59097,-0.41254,-0.38469,-0.44337,0.38364,-0.24206,-0.3174,-0.35969,0.34279,0.32109,0.26392,0.22612,0.12133,0.15498,-0.47397,-0.38829,0.39237,0.62981,-0.44958,-0.31414,0.47459
0.40385,-0.57573,0.12642,0.59097,0.16002,-0.36956,-0.36457,0.40149,-0.48624,-0.3171,-0.36411,0.27132,0.36025,0.45437,0.31784,-0.31034,0.040942,-0.45076,-0.3298,0.4059,-0.020851,-0.38244,-0.3843,0.32054
0.57655,-0.062687,0.72145,0.60661,-0.10373,-0.27841,-0.33304,0.296,-0.18997,-0.29635,-0.34088,0.35709,0.34436,0.28079,0.24351,0.1396,-0.10003,-0.25721,-0.28406,0.10832,-0.17267,-0.28506,-0.32736,0.16994
0.51253,0.54767,0.47783,-0.592,0.5089,1.1044,1.3487,-1.5005,0.067225,1.2139,1.1441,-1.2487,0.66019,0.65037,0.63313,-0.011137,-1.7396,1.1411,-0.37479,-1.8468,-0.29654,-0.18126,-0.39548,0.06647
1.5398,-0.089924,1.377,1.0647,0.56899,-0.30466,-0.31886,0.3593,-0.30392,-0.22304,-0.33866,0.30785,1.6162,1.5996,1.6014,0.010941,-0.31357,-0.084454,-0.27881,-0.13748,-0.066749,-0.28904,-0.33041,0.23317
1.6804,-0.2765,1.5158,1.1533,-0.41087,-0.068063,-0.1644,0.065555,-0.51228,-0.038474,-0.22469,0.029901,1.5655,1.8315,1.7217,-0.79149,0.3628,-0.23615,0.016631,0.31901,0.34684,-0.20977,-0.23382,0.24352
0.44447,3.1726,1.8008,-2.1861,-1.798,3.5645,2.0768,-1.6206,-2.915,3.8747,2.5826,-3.9614,1.0139,1.709,1.5328,-1.9761,-0.66295,3.7016,2.2654,-3.6652,2.351,2.6618,2.4464,-2.4214
0.80967,3.2857,0.99018,-3.582,7.2928,3.3699,5.4025,-1.1094,3.4043,3.5232,4.789,-3.1054,0.045843,3.2597,1.0819,-9.2155,-5.4916,4.613,-0.45128,-6.5286,1.5519,0.47234,0.99791,0.33204
1.357,-0.34922,1.5453,1.1368,0.92455,-0.24651,-0.1644,0.37066,0.30814,-0.16991,-0.33313,0.29832,1.2942,1.3726,1.3907,-0.25552,-0.28941,0.016139,-0.17158,-0.20771,-0.42873,-0.27722,-0.4514,0.09866
0.24671,2.7623,1.786,-1.6003,-1.2105,2.2158,1.5284,-2.3249,0.34721,1.8467,0.94824,-1.9729,1.6442,0.037702,1.0627,4.5484,-2.6783,3.765,0.64651,-4.8353,1.7018,3.5083,4.1301,-1.7649
0.92692,1.0407,0.84843,-0.74063,0.10493,1.5366,1.9838,-1.5038,-0.21927,1.7735,1.9994,-1.3948,1.151,1.1299,1.0999,0.021599,0.88634,0.12391,0.64651,0.393,-0.81066,2.4471,2.1129,-3.0008
1.2291,-0.3124,1.2264,0.79435,0.13832,0.11457,0.086203,-0.31582,-0.059746,0.19539,0.14711,-0.23852,1.2531,1.222,1.203,0.05053,0.46589,-0.36917,-0.084599,0.50085,0.4082,-0.087726,0.16781,0.36308
1.5134,-0.38903,1.2545,1.162,0.40373,-0.37978,-0.32044,0.47939,-0.001144,-0.32368,-0.31321,0.43332,1.5326,1.5374,1.5043,-0.050726,-0.073474,-0.4798,-0.47152,0.37042,-0.47761,-0.33274,-0.44225,0.18603
1.7154,-0.54527,1.377,1.3724,-0.10873,-0.37655,-0.30467,0.45342,0.028157,-0.33884,-0.29772,0.4095,1.6485,1.6374,1.6019,-0.0050469,-0.0027097,-0.44806,-0.3463,0.39237,0.10116,-0.27809,-0.27957,0.25846
1.572,-0.083183,1.3903,0.85433,-0.44426,-0.0020641,-0.1581,-0.062652,1.0374,-0.07366,-0.024407,0.19667,1.2336,1.2747,1.2618,-0.1535,1.0106,0.097198,0.67725,0.49458,-0.58894,0.072736,-0.2511,-0.23933
1.4002,0.27501,1.377,0.65528,0.16002,0.53625,0.43768,-0.23305,1.4086,0.51483,0.24448,-0.2131,1.6215,1.3807,1.5111,0.65045,0.80966,0.054707,0.42905,0.3723,0.4067,0.62057,0.67009,-0.42213
1.6917,-0.55747,1.377,1.3811,-0.26231,-0.2368,-0.31886,0.33982,-0.033701,-0.1547,-0.23686,0.27608,1.5905,1.5979,1.5466,-0.058339,0.11251,-0.46222,-0.3538,0.37607,0.27537,-0.30521,-0.30054,0.24696
1.7162,-0.54443,1.377,1.3811,0.14833,-0.21603,-0.30467,0.33982,-0.27136,-0.067267,-0.20588,0.18238,1.6145,1.6247,1.5797,-0.065953,-0.31076,-0.4015,-0.51501,0.24376,0.1808,-0.30378,-0.34159,0.28375
1.7611,0.082635,1.5306,0.2798,-2.394,0.7373,-0.41343,-1.731,-4.9921,0.49778,-0.32317,-1.7474,1.5482,1.4904,1.6165,0.13504,0.86729,0.084001,0.60377,0.41122,1.3522,0.30277,0.77583,0.38844
2.0701,-0.26849,1.9484,1.2281,0.73258,-0.028395,0.01843,0.33333,-1.0397,0.024941,-0.076414,0.083903,1.8939,2.0821,2.0365,-0.56842,-0.42288,-0.19305,-0.3298,0.018382,-0.054652,-0.095988,-0.2328,0.0063713
2.0419,-0.39807,1.9484,1.4419,-0.35245,-0.24561,-0.41343,0.29114,-0.30067,-0.1386,-0.26121,0.22685,1.8905,1.9234,2.0638,-0.11544,0.20378,-0.36932,-0.20233,0.40805,-0.09334,-0.52916,-0.47581,0.43321
1.2966,1.6507,1.6708,-0.6172,0.574,2.1543,1.2573,-2.9514,-1.1699,1.8623,1.6608,-2.6638,1.2889,1.1946,1.4775,0.26294,-0.72711,2.7636,2.992,-2.2374,1.4494,4.0953,4.2105,-3.6986
2.1983,-0.30386,2.099,1.5227,0.65246,-0.12682,-0.1313,0.29114,0.24629,-0.15162,-0.16715,0.23479,2.1394,2.1045,2.1263,0.064995,-0.34679,0.046807,-0.15209,-0.16883,-0.14074,0.088168,0.049862,-0.047344
2.2176,-0.17043,2.099,1.6044,-0.64958,-0.35824,-0.41658,0.3171,-0.001144,-0.33609,-0.28997,0.37615,1.8781,1.9292,1.9057,-0.18091,0.67911,-0.29692,0.0098826,0.44128,0.5526,-0.24097,-0.032496,0.43551
2.0667,-0.53912,1.9484,1.6131,0.15668,-0.37116,-0.40397,0.44206,0.27559,-0.32793,-0.3785,0.35073,1.9579,1.9638,1.9967,-0.050726,-0.2043,-0.3227,-0.39654,0.13277,0.35536,-0.42698,-0.39832,0.44355
1.9382,-0.50426,1.8008,1.5306,-0.47097,-0.37923,-0.42761,0.45018,0.008623,-0.34296,-0.3785,0.40473,1.8219,1.6814,1.7375,0.36496,0.12938,-0.50405,-0.38904,0.44128,0.051619,-0.36256,-0.34769,0.34583
1.8635,-0.35672,1.8008,1.2281,0.31526,-0.12951,-0.13445,0.21973,0.6272,-0.12627,-0.22912,0.10614,1.6934,1.7141,1.7478,-0.092599,-0.16829,-0.055356,-0.26231,-0.14438,-0.84511,-0.21907,-0.42497,0.018185
