0.20891,0.85872,0.52612,-0.83272,-0.16397,0.58624,0.72784,-0.35964,0.16895,0.45087,0.36497,-0.71767,-0.24002,0.50475,-0.086065,-0.95662,-0.36005,0.17499,-0.17451,-0.12929,0.11887,0.040362,-0.10244,-0.048183,-0.46187,1.1974,0.68049,-0.80842,-1.2362,0.57523,0.63922,-0.25354,0.04574,0.4652,0.40476,-0.65468,1.4474,-0.1026,1.1333,1.2974,-0.065307,-0.018103,-0.1986,-0.082185,0.1133,-0.12103,-0.045435,0.17012,-0.92015,1.9691,-0.025462,-3.2091,1.4203,0.30069,0.88899,0.26121,2.7656,1.2564,1.9574,-0.48973,0.48827,-1.1681,0.035531,1.3984,0.14617,-0.25477,-0.19682,0.40595,-1.4231,0.85042,0.041648,-1.1738,-1.9274,0.052619,-0.98479,-2.918,3.436,0.89073,2.4435,1.086,2.3875,1.0875,1.343,-0.86854,1.7385,1.681,1.718,0.46062,-0.60564,-0.12082,-0.087463,0.16218,2.1064,0.43172,1.4193,0.30875
0.55676,0.26254,0.31903,0.05083,0.76973,0.26706,0.15656,-0.56408,0.157,0.19332,-0.049137,-0.074299,-0.54709,0.47798,0.094965,-0.08435,-1.1484,0.17488,0.8668,0.25137,0.89485,0.19136,0.32067,-0.51877,0.09902,0.67252,0.013037,-0.7746,2.4732,0.65615,0.74476,-0.68996,-1.2061,0.73881,0.32269,-0.97527,1.3277,0.099471,1.5654,1.3729,-0.6643,0.22738,0.63534,-0.055568,-0.38504,0.17967,-0.060291,-0.4536,0.92603,-1.0342,0.031833,2.0456,-1.4981,1.6708,0.20151,-2.6624,-0.4643,-0.001625,-0.5149,-0.51551,-1.215,-1.2757,-1.4373,-0.4951,0.44026,0.90319,1.1853,-0.47309,-0.17886,0.91938,0.1737,-1.6709,0.84341,0.63893,0.70942,0.30008,-1.3882,0.45609,-0.081292,-0.96975,-0.92671,0.41492,0.056074,-0.62507,1.0137,0.33215,0.88646,0.88097,-0.83234,0.66615,-0.47338,-1.3452,-0.22327,-0.29016,-0.50099,-0.038416
-0.052466,-0.28551,-0.25918,0.51653,-0.24457,-0.25885,-0.25142,0.41481,0.21202,-0.21449,-0.28792,0.3372,0.32472,0.12211,0.20358,0.055836,1.7307,0.1217,0.3862,0.13025,0.32428,0.24022,0.025474,-0.39642,-0.012979,-0.28991,-0.47238,0.3922,-1.0469,-0.54379,-0.74786,0.50291,0.1467,-0.56586,-0.67133,0.58658,1.2066,-0.67498,0.34769,1.4988,0.072923,-0.4393,-0.46841,0.42355,-0.1167,-0.35222,-0.298,0.44395,-0.2981,-0.42425,-0.46281,0.19087,1.2109,-0.42124,0.2575,0.83337,0.6589,-0.25897,0.20912,0.68271,0.53328,0.75156,0.81855,0.04122,0.12524,-0.55325,-0.48715,0.4046,0.77017,-0.48454,-0.10507,0.69751,-0.36715,-0.4686,-0.25546,0.13557,1.0021,-0.19835,0.41357,0.71725,0.17215,-0.57475,-0.51289,0.66387,1.0694,0.86939,1.088,0.40458,-0.22159,-0.41507,-0.45909,0.27465,0.15272,-0.6338,-0.59467,0.50403
-0.25093,0.94949,1.1829,-1.2114,-0.51102,1.168,1.2919,-1.2474,-3.776,1.0966,0.95913,-1.4948,0.91198,0.38281,0.3303,-0.36472,-2.3308,0.70899,1.0911,-1.202,-3.2361,0.7509,0.85201,-1.5352,-0.56484,0.43748,1.0446,-0.16584,0.69423,0.87927,0.63922,-1.0391,-2.559,0.93893,0.61451,-1.0492,0.75827,-0.3988,0.79942,0.99516,-0.68734,0.51274,0.83156,-0.96056,-2.4934,0.5606,0.35569,-1.3207,1.3608,-0.97819,0.60624,2.4299,0.030724,-0.11424,-0.12317,0.15066,-1.7076,1.1719,-0.11862,-2.1482,0.67815,0.17202,0.99379,1.3273,1.0186,0.65585,1.356,0.45869,0.23557,-0.026042,-0.075729,-0.12119,0.073619,-0.025206,0.39232,0.41317,0.041911,-0.71763,-0.59636,0.55778,-1.9877,0.45822,-0.63481,-1.1836,0.72096,0.32197,0.5337,0.46763,0.21323,-0.58046,-0.28757,0.62611,-1.0306,-0.042532,-0.47757,-0.38558
0.55924,0.83331,0.87446,-0.64837,-0.51354,1.0615,1.1752,-0.66643,0.57453,1.0884,0.65644,-1.1225,-0.57148,0.58626,0.40272,-1.1747,1.8506,0.97914,0.97894,-0.042776,-2.4145,0.87254,0.69458,-0.52819,-0.65336,0.23947,0.13439,-0.4364,0.22109,0.61801,0.83522,-0.34083,0.086123,0.71382,0.5142,-0.8273,1.8145,0.57987,1.7814,1.1714,1.2248,1.1666,1.4693,-0.721,-1.9184,1.2018,0.80139,-1.5793,-0.037855,1.1057,0.35723,-1.3628,1.0838,0.32101,1.0757,0.64807,-0.16196,0.90259,-0.072479,-1.6,-1.4162,-0.20194,-1.4746,-1.8742,-0.46428,0.16191,-0.094631,-0.51533,-1.8529,1.297,0.2764,-1.5101,-1.3459,-0.63968,-1.3291,-1.4272,0.78553,-0.23977,0.12069,0.38835,0.7899,-0.33917,-0.2555,0.53497,2.3692,1.7,2.2471,1.2873,-0.58318,0.0074578,-0.55914,-0.52669,-2.5646,1.0355,-0.19655,-1.6224
2.019,2.1265,1.532,-2.751,-0.52802,2.3956,1.6466,-1.6489,-0.12995,2.4182,1.9235,-1.9,0.56863,0.88597,0.83719,-0.08435,0.41112,1.3292,0.43426,-0.97711,-0.47453,1.0816,0.79298,-0.77289,-2.6224,3.2543,0.2153,-3.7508,1.0349,2.5896,1.0161,-2.1156,-0.055219,2.0177,2.1831,-1.3781,0.43918,1.5417,0.89762,-1.2462,-1.9084,1.616,0.56175,-1.4663,0.41996,1.4272,1.3362,-0.63615,1.2048,0.077212,0.51755,0.99177,-2.0506,0.82797,-0.057217,-1.5372,-0.51394,2.2509,1.4602,-2.2416,0.37153,1.4264,1.0945,-0.51152,1.201,0.63028,0.56241,-0.26212,-1.5094,2.0815,1.5676,-1.9925,-0.42923,-1.274,-0.79,1.0712,-0.37708,3.7147,1.6861,-4.4655,-2.8813,4.5067,3.9033,-3.5467,0.85164,-0.56323,0.5547,1.7567,0.96999,1.2267,1.0131,-0.92033,-0.19829,2.9699,2.6371,-1.3837
-0.69835,-0.11808,-0.2776,-0.37312,0.17108,-0.032077,-0.049113,-0.25435,-0.26269,-0.023466,-0.10812,-0.09513,0.68933,0.693,0.40272,-0.24011,1.4908,0.083388,0.017733,-0.1812,-0.56582,-0.032557,-0.043404,0.10241,0.061085,0.22626,-0.04764,0.25692,-0.68734,-0.25574,-0.069396,0.45926,-0.035027,-0.26084,-0.34303,0.28243,-0.043874,-0.68729,-0.22188,0.59221,0.23419,-0.15214,-0.051437,0.10414,-0.19337,-0.020137,-0.26828,-0.073279,-0.34876,-0.55481,-0.36585,0.3053,-0.58913,-0.561,-0.72965,0.22056,-0.24797,-0.45677,-0.45158,0.36045,0.18305,0.10405,0.31145,0.11236,0.030474,2.1853,2.6615,-0.85986,-0.56403,0.1575,-0.44253,-0.79369,0.27227,-0.057901,0.075222,0.39261,0.25569,0.81241,0.66605,-0.88741,-0.79042,-0.27907,-0.75673,-0.16678,0.11812,-0.57499,-0.26841,0.5587,-0.41718,-0.33496,-0.41621,0.0075343,0.55323,-0.52829,-0.31364,0.56976
-0.10513,0.3128,-0.052248,-0.72072,0.14174,0.36879,0.48354,0.12594,-0.69594,0.44526,0.43013,-0.28263,-0.1362,1.1869,0.094965,-1.128,-0.39432,0.7209,0.59446,-0.68297,-0.49735,0.63879,0.36987,-0.095242,0.57682,0.24426,0.19507,-0.36876,0.41034,0.36471,0.21707,-0.035337,-0.014835,0.40919,0.20414,0.0029456,0.080214,0.23134,0.34769,-0.3396,0.4185,1.0459,0.56175,-0.96056,-0.8067,1.0712,1.0985,-0.46881,-0.026069,-0.0086581,0.19898,-0.0095765,-0.38381,-0.61696,-0.63594,0.29401,-0.59487,0.62977,0.91163,-0.55623,-0.13201,-0.7487,-0.21802,0.55018,1.0329,2.6401,3.5233,-0.78075,-2.5216,0.57961,-0.51589,-1.5978,1.0338,1.0157,1.0265,0.063602,-0.87243,0.07113,-0.47516,-0.65817,0.15572,0.75903,1.2617,-0.13814,-0.14671,-0.67184,-0.3314,0.43961,-0.90005,-0.4707,-0.68778,0.035652,-3.1652,0.7797,-0.57125,-1.4705
-0.72224,-0.31121,-0.52928,-0.089769,0.40088,-0.1023,-0.25517,0.1008,1.5498,-0.0018451,0.11333,0.14018,1.2009,-0.0025469,0.3303,0.16487,0.016971,-0.021725,0.48232,-0.025473,0.9405,-0.10211,-0.043404,0.064758,-0.98574,-0.019932,-0.27013,0.10473,0.050757,-0.20276,-0.23524,0.21196,0.77264,-0.087542,-0.078567,0.068708,0.49606,-0.72113,0.11201,0.99516,0.53369,-0.21247,-0.27219,0.050902,0.41996,-0.11779,-0.32771,-0.058066,-0.58604,-0.16278,-0.45373,-0.38246,-0.71342,-0.25024,-0.65768,-0.29433,0.70128,-0.51432,-0.17547,0.73993,0.63033,1.0853,1.2436,0.16162,-1.4341,0.41439,-0.80287,-1.3609,1.152,-0.17945,0.5405,0.88757,-0.18298,-0.63362,0.025393,1.3591,0.23656,-0.27992,-0.2305,0.18901,0.2618,-0.68582,-0.4858,0.82141,0.59377,0.18434,0.41191,0.43961,-0.45868,-0.84176,-0.81642,0.55582,0.38127,-0.57695,-0.43074,0.61252
-0.64494,-0.26019,-0.27905,-0.070657,-0.90364,-0.14713,-0.052465,0.13642,0.22507,-0.10698,0.009961,0.15464,1.2691,-0.8528,0.69236,1.3642,0.068382,-0.38726,-0.23859,0.38979,0.096047,-0.31572,-0.2894,0.16829,-0.52329,-0.62563,-0.8769,0.10473,-0.80089,-0.60305,-0.67247,0.48836,0.16689,-0.55434,-0.6075,0.60302,0.34686,-0.51475,-0.10404,0.44111,-0.31873,-0.024614,-0.22313,0.050902,0.26663,0.092058,-0.075148,-0.027641,-0.39324,-0.46539,-0.43476,0.15383,0.3228,-0.40356,-0.26884,0.33859,1.2558,-0.34525,0.24219,0.80494,1.0931,1.2036,1.0833,0.29296,0.0041795,-0.81929,-0.57248,0.7312,1.0381,-0.64892,-0.28114,0.82909,-0.49958,-1.1229,-0.67675,0.83471,0.52315,-0.42379,0.0096015,0.64749,0.59038,-0.4574,-0.09294,0.63522,0.47007,0.039882,0.40352,0.48164,-0.2732,-0.49939,-0.50975,0.28871,-0.16437,-0.31826,-0.43074,0.091771
-0.91962,0.26861,0.3096,-0.2166,-2.3367,0.25927,0.25329,-0.24021,1.9507,0.24243,0.20905,-0.18517,1.5017,-0.46126,1.1992,1.3331,-0.8913,0.13902,0.081814,-0.094683,1.5111,0.16204,0.045154,-0.13289,-1.3145,-0.36183,-0.81623,-0.57168,-0.83874,-0.0021977,0.35276,0.13923,0.61111,0.060671,0.24061,-0.24366,0.10459,-0.59992,-0.26116,0.54184,-0.13442,-0.28296,-0.51746,0.37031,0.18996,-0.26115,-0.58027,0.27661,0.0050035,-1.864,-0.76171,2.1705,-0.19745,0.3627,0.40577,-0.25622,0.80422,0.43923,0.90551,0.14178,1.5375,0.94004,1.445,1.0756,-0.61738,-0.3704,-0.35369,0.30926,0.8445,0.038578,0.3608,0.41974,-1.3956,-1.9646,-1.85,0.4543,0.40361,-0.14972,-0.040895,0.18901,0.49807,-0.21731,-0.038753,0.53497,-0.014296,-0.66488,-0.3188,0.49565,0.96942,-0.25067,0.15552,0.50382,0.12665,-0.24078,-0.21997,0.13517
-0.2618,0.55591,0.60954,-1.2737,0.4689,0.87809,0.85711,-0.78715,-1.5711,1.0029,0.88091,-0.93443,0.78377,0.89445,0.60185,-1.0345,-1.851,0.47376,0.14589,-0.042776,0.80356,0.43414,0.26163,-0.057595,-0.36794,0.88172,0.66027,-0.50404,1.016,0.39681,0.21707,-0.16626,-0.90327,0.53237,0.30445,-0.33409,0.10902,-0.011883,0.38697,0.29,1.294,0.38442,0.34101,0.050902,2.6816,0.44038,0.16256,-0.22541,0.41041,0.20015,0.15124,0.11108,-0.38427,0.14854,0.015161,-0.033317,-0.18234,0.35923,0.63891,-0.012026,-0.18686,-0.20796,0.028074,0.33127,0.9542,0.89482,1.5693,0.0015946,1.3507,0.058836,0.33509,0.23954,0.81237,0.98938,0.93138,-0.24484,0.10137,0.58903,0.93874,-0.21963,-0.35243,-0.051622,-0.12003,0.23422,0.036231,-0.42648,-0.024835,0.5517,-0.94601,0.39369,-0.25898,-1.0187,0.1234,0.024064,-0.21997,-0.081812
0.86422,0.029554,-0.17464,-0.032737,-2.2175,0.089922,-0.05513,0.27831,0.30755,0.10921,0.08367,0.29311,-0.8598,0.39944,-0.37571,-1.642,2.6732,1.2678,1.0911,-1.0982,-3.1676,1.4383,1.1964,-1.3564,0.00056965,-0.039949,-0.12854,-0.21657,0.12646,0.17862,-0.11463,0.12468,-2.1955,0.1113,-0.29743,0.15091,1.6453,-0.01295,0.91727,0.6174,1.4783,0.99412,0.75798,-0.42821,-3.2984,1.2466,0.75682,-0.87955,0.95567,-0.22895,0.29589,1.1225,0.0409,-0.5254,-0.45103,0.39929,1.0463,0.051024,0.20196,0.55217,-0.76073,-1.5003,-1.1949,0.030275,-0.95376,-0.028875,-0.47861,-0.41588,-0.90619,1.3509,1.4208,-1.7039,0.16881,-0.032806,0.17488,0.24867,-0.56708,0.54822,-0.071193,-1.0261,0.21507,0.24405,0.39474,-0.25899,1.5137,2.0552,1.7348,-0.21192,-0.86358,-0.61528,-0.71637,0.34494,-1.0708,0.44826,-0.47757,-1.2407
0.773,0.86898,0.83682,-0.95391,0.29779,0.73421,1.1945,-0.41899,-1.2486,0.59782,0.51083,-0.52445,-0.19749,0.53215,0.49323,-0.90989,-0.32577,1.376,1.1231,-2.4651,-0.88534,1.4092,2.3477,-1.9776,-1.1239,2.5259,0.66027,-1.8568,2.1893,0.77703,0.36783,-0.84998,-1.2869,0.69106,0.81514,-0.81086,1.1933,0.52338,1.1333,0.84405,-0.80253,0.48355,0.43912,-0.37498,-0.9217,0.37917,-0.090004,-0.59051,-0.49703,0.095769,-0.39055,-0.60676,0.25095,0.44137,0.30276,-0.5325,-2.2624,1.7118,-0.55237,-3.315,-0.3233,-1.7043,-0.919,0.71436,-0.2698,0.12733,0.29795,-0.077519,-4.37,1.3028,-0.86803,-2.5627,1.4125,0.1592,0.96309,1.9554,-2.1198,1.9552,-0.073397,-3.11,-3.6529,1.312,-0.63481,-2.7447,0.70702,-0.5526,0.31533,1.3574,0.32639,0.5059,1.056,0.33088,-2.2216,0.28021,-0.52441,-0.77614
1.8311,3.1502,2.1054,-1.6574,-1.6103,2.9612,2.2586,-2.4727,-0.65375,2.7208,1.497,-2.1461,0.0038888,0.98357,2.9371,-0.53606,0.70246,1.6733,2.0363,-1.5135,2.3783,1.6981,1.0882,-2.26,0.54159,2.2044,2.1165,-1.5525,-1.1983,2.7207,3.5943,-2.2465,0.0053564,2.6853,2.7849,-3.4085,0.66815,0.66234,1.3297,-0.012207,-0.9638,1.2448,0.61081,-1.3864,-1.3434,1.2301,0.35569,-1.4272,0.61741,1.1498,0.61135,-0.81484,2.9189,0.7837,2.0027,0.60228,-5.967,4.2001,1.2929,-4.5755,0.61064,0.38794,0.71414,0.386,0.96645,0.96259,1.6888,0.29168,-2.3233,1.7564,1.0394,-2.7673,0.38402,0.57789,0.73659,-0.17287,0.88994,1.02,1.6659,-0.24953,-1.5299,3.0689,1.5733,-3.7472,0.083273,-0.21196,0.071753,0.3065,-0.16394,0.50418,0.45568,-0.17523,-2.3682,0.40554,-0.10288,-0.49407
1.9665,2.3144,1.807,-2.7307,5.7865,2.0635,1.7886,-0.99002,3.763,1.8938,1.3422,-0.24907,0.048918,2.1598,0.78288,-2.1093,0.78814,3.1709,2.4848,-2.3094,1.397,3,3.0955,-1.8929,0.18031,1.5538,2.2379,-1.4172,4.063,2.075,1.0614,-2.1592,2.3476,1.9936,1.9551,-1.9042,0.32174,0.71067,0.70122,-0.062576,-1.1481,1.5911,1.3712,-1.3066,0.49663,1.6099,1.5442,-0.77306,-0.29884,2.9282,0.6452,-3.7651,1.429,2.2931,2.0156,-0.86026,-2.1534,2.7418,1.9123,-3.1816,1.1634,0.28823,1.1243,1.1522,1.5141,1.0328,1.5778,-0.29728,-4.8788,2.8771,1.2007,-3.4837,0.11294,0.85845,0.60976,-1.0776,-1.0909,0.81683,0.68625,-0.5469,-1.2839,1.9958,1.4243,-2.7303,0.20001,-1.1403,-0.3692,1.2383,-0.30516,0.91049,1.0274,-0.77975,-1.1252,0.87118,0.43574,-1.1016
