EpochNum,StartTime,EndTime,qualityLabel_Expert1,qualityLabel_Expert2,qualityLabel_Expert3,Expert1_timesSkipped,Expert2_timesSkipped,Expert3_timesSkipped,raw_amp,raw_mind,raw_maxabsd,filt_amp,filt_mind,filt_min2d,filt_maxabs2d,max_1s_3,aboveZero_1s_1
0,2013-06-10 09:02:29,2013-06-10 09:02:34,1.0,1.0,2.0,0.0,0.0,0.0,-2.55517190331,0.541873343004,-0.56350138678,-2.75624610373,-1.01054456365,-4.03959491299,2.94812671721,-0.563584341425,0.461448143172
1,2013-06-10 09:02:34,2013-06-10 09:02:39,1.0,1.0,1.0,0.0,0.0,0.0,-2.53791970428,0.547239274181,-0.52777348061,-2.53933605675,0.601878772907,0.655092774706,-0.607648598549,-0.563584341425,0.461448143172
2,2013-06-10 09:02:39,2013-06-10 09:02:44,1.0,1.0,1.0,0.0,0.0,0.0,-2.52570051807,0.493579962413,-0.52777348061,-2.52525573391,0.613403575776,0.626259914581,-0.601202352586,-0.543153905008,0.461448143172
3,2013-06-10 09:02:44,2013-06-10 09:02:49,1.0,1.0,1.0,0.0,0.0,0.0,-2.50645664552,0.547239274181,-0.56350138678,-2.5051441691,0.608748586818,0.639316879059,-0.61113482269,-0.559283196917,0.461448143172
4,2013-06-10 09:02:49,2013-06-10 09:02:54,2.0,1.0,2.0,0.0,0.0,0.0,-2.54933145527,0.305772371228,-0.349133949759,-2.52625033623,0.372026883859,0.546604264592,-0.533179325052,-0.301214526385,0.461448143172
5,2013-06-10 09:02:54,2013-06-10 09:02:59,2.0,2.0,2.0,0.0,0.0,0.0,-2.6157564587,0.217234506812,-0.221534284866,-2.6156739971,0.183945940658,0.208804291544,-0.283642669966,-0.192610627537,0.461448143172
6,2013-06-10 09:02:59,2013-06-10 09:03:04,1.0,1.0,2.0,0.0,0.0,0.0,-2.45801053281,0.3352849927,-0.361893916248,-2.48471334153,0.371321277068,0.216023450888,-0.28913430506,-0.432399433905,0.461448143172
7,2013-06-10 09:03:04,2013-06-10 09:03:09,1.0,1.0,1.0,0.0,0.0,0.0,-2.42054553898,0.544556308592,-0.568605373376,-2.42039519972,0.607746429316,0.669447695186,-0.619849707224,-0.549605621772,0.461448143172
8,2013-06-10 09:03:09,2013-06-10 09:03:14,1.0,1.0,1.0,0.0,0.0,0.0,-2.39438463812,0.439920650646,-0.476733614653,-2.38693937633,0.491524103299,0.582154784308,-0.567651454242,-0.427023003269,0.461448143172
9,2013-06-10 09:03:14,2013-06-10 09:03:19,1.0,1.0,1.0,0.0,0.0,0.0,-2.4057694746,0.517726652709,-0.540533447099,-2.4096105756,0.49571295972,0.580993072592,-0.543682061844,-0.460356873213,0.461448143172
10,2013-06-10 09:03:19,2013-06-10 09:03:24,1.0,1.0,1.0,0.0,0.0,0.0,-2.41588932926,0.506994790355,-0.530325473908,-2.41595450215,0.488921125355,0.54850565396,-0.522464076484,-0.460356873213,0.461448143172
11,2013-06-10 09:03:24,2013-06-10 09:03:29,1.0,1.0,1.0,0.0,0.0,0.0,-2.33988276132,0.544556308592,-0.566053380078,-2.34109846494,0.624286736449,0.626620611021,-0.601476735396,-0.387237416562,-1.14358887656
12,2013-06-10 09:03:29,2013-06-10 09:03:34,1.0,1.0,2.0,0.0,0.0,0.0,-2.32946684708,0.388944304467,-0.428245741993,-2.32660230356,0.34451849742,0.321670638354,-0.369500421769,-0.380785699799,-2.74862589628
13,2013-06-10 09:03:34,2013-06-10 09:03:39,1.0,2.0,2.0,0.0,0.0,0.0,-2.33269658793,0.206502644459,-0.188358371993,-2.32653669438,0.335858611468,0.272015435878,-0.331727567677,-0.463582731595,0.461448143172
14,2013-06-10 09:03:39,2013-06-10 09:03:44,2.0,2.0,2.0,0.0,0.0,0.0,-2.308177472,0.0508906403337,-0.106694586462,-2.30615665342,0.107876407364,0.262217005863,-0.324273874029,-0.273257087078,0.461448143172
15,2013-06-10 09:03:44,2013-06-10 09:03:49,1.0,1.0,2.0,0.0,0.0,0.0,-2.35899206133,0.386261338879,-0.425693748695,-2.35960730834,0.284076131293,0.242903567899,-0.170411104791,-0.528099899227,0.461448143172
16,2013-06-10 09:03:49,2013-06-10 09:03:54,1.0,1.0,2.0,0.0,0.0,0.0,-2.32440691975,0.254796025049,-0.203670331781,-2.31176356205,0.380524809866,0.421929143179,-0.445767352229,-0.494766029284,0.461448143172
17,2013-06-10 09:03:54,2013-06-10 09:03:59,2.0,1.0,2.0,0.0,0.0,0.0,-2.30745078031,0.176990022987,-0.226638271461,-2.32525335093,0.175588670683,0.122519137292,-0.218005307125,-0.370032838527,0.461448143172
18,2013-06-10 09:03:59,2013-06-10 09:04:04,1.0,1.0,2.0,0.0,0.0,0.0,-2.31549821792,0.501628859178,-0.535429460503,-2.30648164398,0.243551843062,0.232809165343,-0.301903245903,-0.509820035065,0.461448143172
19,2013-06-10 09:04:04,2013-06-10 09:04:09,2.0,2.0,2.0,0.0,0.0,0.0,-2.23895335983,0.284308646521,-0.328718003376,-2.25212185025,0.608686401402,0.485725156619,-0.494297161536,-0.385086844308,0.461448143172
