EpochNum,StartTime,EndTime,qualityLabel_Expert1,qualityLabel_Expert2,qualityLabel_Expert3,Expert1_timesSkipped,Expert2_timesSkipped,Expert3_timesSkipped,raw_amp,raw_mind,raw_maxabsd,filt_amp,filt_mind,filt_min2d,filt_maxabs2d,max_1s_3,aboveZero_1s_1
0,2013-07-10 08:35:31,2013-07-10 08:35:36,1.0,1.0,1.0,0.0,0.0,0.0,-0.0195037829239,0.117809944093,-0.162765233798,-2.61240255394,-10.0555163708,-20.7411548324,17.86308701,-0.29051281367,-2.16657745151
1,2013-07-10 08:35:36,2013-07-10 08:35:41,1.0,1.0,1.0,0.0,0.0,0.0,-0.0143373907115,0.278065299745,-0.303366275592,-0.0106268653516,0.346568658678,0.274514346951,-0.306202198119,-0.283057262143,-1.42445767744
2,2013-07-10 08:35:41,2013-07-10 08:35:46,1.0,1.0,1.0,0.0,0.0,0.0,-0.00635296638335,0.278065299745,-0.303366275592,-0.00689891786638,0.342476914176,0.261139106115,-0.294638511191,-0.219685074171,0.0597818706886
3,2013-07-10 08:35:46,2013-07-10 08:35:51,1.0,1.0,1.0,0.0,0.0,0.0,0.00562367010894,0.278065299745,-0.303366275592,0.0123567753076,0.283016053208,0.208065671267,-0.248753387154,-0.219685074171,0.0597818706886
4,2013-07-10 08:35:51,2013-07-10 08:35:56,1.0,1.0,1.0,0.0,0.0,0.0,0.00163145794484,0.278065299745,-0.303366275592,0.00305653816024,0.262307524998,0.172648950033,-0.218133536536,-0.219685074171,0.0597818706886
5,2013-07-10 08:35:56,2013-07-10 08:36:01,1.0,1.0,1.0,0.0,0.0,0.0,-0.0141025547019,0.278065299745,-0.148705129619,-0.00680587878235,0.330251464578,0.239403716678,-0.275846981244,-0.24205172875,-1.42445767744
6,2013-07-10 08:36:01,2013-07-10 08:36:06,1.0,1.0,1.0,0.0,0.0,0.0,0.00679785015721,0.278065299745,-0.303366275592,0.000293196284302,0.343253595859,0.269017566559,-0.301449906303,-0.19359064383,-1.42445767744
7,2013-07-10 08:36:06,2013-07-10 08:36:11,1.0,1.0,1.0,0.0,0.0,0.0,0.0321601391997,0.278065299745,-0.247125858874,0.0378716710593,0.195293899118,0.158980383769,-0.206316252423,-0.167496213488,-0.682337903377
8,2013-07-10 08:36:11,2013-07-10 08:36:16,1.0,1.0,1.0,0.0,0.0,0.0,0.0446064477113,0.213963157484,-0.247125858874,0.0508544041175,0.209331646009,0.121883954975,-0.174244195255,-0.23086840146,0.801901644754
9,2013-07-10 08:36:16,2013-07-10 08:36:21,1.0,1.0,1.0,0.0,0.0,0.0,0.0678552126669,0.213963157484,-0.247125858874,0.0624773596532,0.288800470434,0.173479746972,-0.218851809636,-0.219685074171,0.801901644754
10,2013-07-10 08:36:21,2013-07-10 08:36:26,1.0,1.0,1.0,0.0,0.0,0.0,0.016426126553,0.278065299745,-0.303366275592,0.0325570185634,0.217640598346,0.232512095117,-0.243150750449,-0.283057262143,0.0597818706886
11,2013-07-10 08:36:26,2013-07-10 08:36:31,1.0,1.0,1.0,0.0,0.0,0.0,0.0464851357885,0.213963157484,-0.247125858874,0.0501476557599,0.29674712676,0.187622405282,-0.228145015169,-0.156312886199,0.801901644754
12,2013-07-10 08:36:31,2013-07-10 08:36:36,1.0,1.0,1.0,0.0,0.0,0.0,0.0305162871321,0.278065299745,-0.303366275592,0.0267148870864,0.322368230963,0.260153920557,-0.281619809224,-0.156312886199,0.801901644754
13,2013-07-10 08:36:36,2013-07-10 08:36:41,1.0,1.0,1.0,0.0,0.0,0.0,0.0375613674217,0.278065299745,-0.303366275592,0.0418266078295,0.209184375823,0.14691950273,-0.195888907292,-0.156312886199,0.801901644754
14,2013-07-10 08:36:41,2013-07-10 08:36:46,1.0,1.0,1.0,0.0,0.0,0.0,0.0246453868908,0.213963157484,-0.247125858874,0.0331499073464,0.214093584243,0.12034790311,-0.159948029237,-0.219685074171,0.801901644754
15,2013-07-10 08:36:46,2013-07-10 08:36:51,1.0,1.0,1.0,0.0,0.0,0.0,0.00985071828269,0.278065299745,-0.303366275592,0.0129285121009,0.285799174903,0.205319346514,-0.246379026943,-0.238323952987,0.801901644754
