EpochNum,StartTime,EndTime,qualityLabel_Expert1,qualityLabel_Expert2,qualityLabel_Expert3,Expert1_timesSkipped,Expert2_timesSkipped,Expert3_timesSkipped,raw_amp,raw_mind,raw_maxabsd,filt_amp,filt_mind,filt_min2d,filt_maxabs2d,max_1s_3,aboveZero_1s_1
0,2013-04-24 09:44:32,2013-04-24 09:44:37,1.0,2.0,1.0,0.0,0.0,0.0,1.54017240572,0.450569827332,-0.48742730124,0.264927135349,-2.82335584852,-7.08447172787,5.45925482086,-0.492487100686,0.566734441807
1,2013-04-24 09:44:37,2013-04-24 09:44:42,1.0,2.0,1.0,0.0,0.0,0.0,1.5586669868,0.463771786497,-0.499721602404,1.55451017421,0.590343130095,0.501765325196,-0.510577048163,-0.52150967558,-1.3809925181
2,2013-04-24 09:44:42,2013-04-24 09:44:47,2.0,2.0,1.0,0.0,0.0,0.0,1.65132391789,0.245206018098,-0.296182616467,1.67171338543,0.204155759008,0.305005595788,-0.355741060974,-0.339082061957,0.566734441807
3,2013-04-24 09:44:47,2013-04-24 09:44:52,2.0,2.0,1.0,0.0,0.0,0.0,1.38591287745,0.380159378452,-0.421857695032,1.39150999154,0.437213186257,0.411113897616,-0.439240787834,-0.479456556855,0.566734441807
4,2013-04-24 09:44:52,2013-04-24 09:44:57,1.0,1.0,1.0,0.0,0.0,0.0,1.41273462066,0.44030163687,-0.477865067001,1.41289165894,0.491715489883,0.441674854009,-0.463290098466,-0.479456556855,-0.407129038148
5,2013-04-24 09:44:57,2013-04-24 09:45:02,2.0,2.0,2.0,0.0,0.0,0.0,0.901143223577,-1.53999223789,1.36628010759,0.923017962231,-1.82995314047,-1.47770773474,1.79557060776,2.31559509474,0.566734441807
6,2013-04-24 09:45:02,2013-04-24 09:45:07,2.0,2.0,2.0,0.0,0.0,0.0,0.969186719646,-6.7122264619,6.35093621285,0.960593813173,-3.15439711847,-3.73205802083,3.73366079697,3.58785001053,0.566734441807
7,2013-04-24 09:45:07,2013-04-24 09:45:12,2.0,2.0,2.0,0.0,0.0,0.0,1.31354477784,-0.876960510934,0.74883298247,1.29438054855,0.0434067522723,-0.288843371564,0.121363515107,0.248477005299,0.566734441807
8,2013-04-24 09:45:12,2013-04-24 09:45:17,1.0,1.0,1.0,0.0,0.0,0.0,1.38628092881,0.270143052076,-0.319405185332,1.34968155736,0.301935538384,0.402768810045,-0.32117654631,-0.25438352706,0.566734441807
9,2013-04-24 09:45:17,2013-04-24 09:45:22,2.0,1.0,1.0,0.0,0.0,0.0,1.45308225153,0.350821691418,-0.394537025779,1.5161527584,0.310273872248,0.35821429257,-0.365155904821,-0.434441950896,-0.407129038148
10,2013-04-24 09:45:22,2013-04-24 09:45:27,1.0,1.0,1.0,0.0,0.0,0.0,1.18339261396,0.454970480387,-0.438250096584,1.18208115827,0.524656990377,0.496873512023,-0.468360192581,-0.512625213878,-0.407129038148
11,2013-04-24 09:45:27,2013-04-24 09:45:32,2.0,2.0,2.0,0.0,0.0,0.0,1.1803561902,-0.938569653704,0.8977306299,1.11595922497,-1.32793025612,-1.09752725069,1.43915909358,0.924880689578,0.566734441807
12,2013-04-24 09:45:32,2013-04-24 09:45:37,2.0,2.0,2.0,0.0,0.0,0.0,0.927642921844,-1.17913868738,1.03023587578,1.21531162158,-1.735104493,-0.556521434009,0.877928018028,1.1730533198,0.566734441807
13,2013-04-24 09:45:37,2013-04-24 09:45:42,2.0,2.0,2.0,0.0,0.0,0.0,0.864476106359,-0.0804423079744,0.13821602466,0.572767694006,-0.258742862855,-0.343305347456,0.722257735189,0.464073275945,0.566734441807
14,2013-04-24 09:45:42,2013-04-24 09:45:47,2.0,1.0,2.0,0.0,0.0,0.0,1.57467722117,0.192398181437,-0.247005411811,1.58107109794,0.361386735666,0.286377101218,-0.337366232783,-0.26563717855,-0.407129038148
15,2013-04-24 09:45:47,2013-04-24 09:45:52,2.0,1.0,1.0,0.0,0.0,0.0,1.37160488064,0.355222344473,-0.345359821123,1.39618218681,0.330153149789,0.35479251639,-0.33941864928,-0.26563717855,0.566734441807
16,2013-04-24 09:45:52,2013-04-24 09:45:57,0.0,1.0,1.0,1.0,0.0,0.0,1.35191413262,0.452036711684,-0.412295460793,1.36713756215,0.458279601487,0.395852803695,-0.405374648146,-0.406603970895,0.566734441807
17,2013-04-24 09:45:57,2013-04-24 09:46:02,2.0,1.0,1.0,0.0,0.0,0.0,1.28957543271,0.366957419287,-0.401367193092,1.27554457374,0.347919452128,0.264141930845,-0.323584247582,-0.438588033024,0.566734441807
18,2013-04-24 09:46:02,2013-04-24 09:46:07,2.0,2.0,2.0,0.0,0.0,0.0,1.27844187892,0.298013854758,-0.345359821123,1.27568551495,0.12557779564,0.283602187781,-0.22165477483,-0.286367589189,0.566734441807
19,2013-04-24 09:46:07,2013-04-24 09:46:12,2.0,2.0,1.0,0.0,0.0,0.0,1.55595260799,0.243739133746,-0.294816583004,1.57596020611,0.431924918568,0.32343125204,-0.370240748913,-0.148954581524,0.566734441807
20,2013-04-24 09:46:12,2013-04-24 09:46:17,2.0,2.0,2.0,0.0,0.0,0.0,0.224756827904,-0.351815913034,0.606765502353,0.356507000081,-1.3313498152,-0.869702363801,0.568670997982,1.22280630533,0.566734441807
21,2013-04-24 09:46:17,2013-04-24 09:46:22,2.0,2.0,2.0,0.0,0.0,0.0,0.786219184917,0.0501103993247,0.0466917826613,0.619430317437,-0.713171115208,-0.476513030082,0.2592588087,0.441565972965,0.566734441807
