EpochNum,StartTime,EndTime,qualityLabel_Expert1,qualityLabel_Expert2,qualityLabel_Expert3,Expert1_timesSkipped,Expert2_timesSkipped,Expert3_timesSkipped,raw_amp,raw_mind,raw_maxabsd,filt_amp,filt_mind,filt_min2d,filt_maxabs2d,max_1s_3,aboveZero_1s_1
0,2013-05-28 08:18:02,2013-05-28 08:18:07,1.0,1.0,1.0,0.0,0.0,0.0,-2.15020181634,0.308654211275,-0.341575500168,-3.66436110116,-11.373761664,-19.3333069072,16.8186125557,-0.293273065263,0.744778169566
1,2013-05-28 08:18:07,2013-05-28 08:18:12,1.0,1.0,1.0,0.0,0.0,0.0,-2.11668257945,0.308654211275,-0.287119461879,-2.1084152142,0.226894226472,0.249327191507,-0.274893027095,-0.0503955213795,0.744778169566
2,2013-05-28 08:18:12,2013-05-28 08:18:17,2.0,2.0,2.0,0.0,0.0,0.0,-2.14175900104,-1.1798471535,1.74953637013,-2.14497386996,-0.616422769013,-0.0822501716561,0.79415398649,1.07926747343,0.744778169566
3,2013-05-28 08:18:17,2013-05-28 08:18:22,2.0,2.0,1.0,0.0,0.0,0.0,-2.13999483067,-3.57922248777,3.61193287962,-2.10292385362,-0.911254447332,-1.12805739955,1.25637976949,1.77401021523,0.0851960267769
4,2013-05-28 08:18:22,2013-05-28 08:18:27,1.0,1.0,1.0,0.0,0.0,0.0,-1.97101251234,0.297545992134,-0.123751347012,-1.97183918046,-0.00684979768838,0.0668691947514,0.137947314103,-0.315866325159,0.744778169566
5,2013-05-28 08:18:27,2013-05-28 08:18:32,2.0,2.0,2.0,0.0,0.0,0.0,-1.94870835846,-0.80216770274,1.2921056485,-1.9603588191,-0.778702444106,-0.251870501282,0.359923881593,1.22612366275,0.744778169566
6,2013-05-28 08:18:32,2013-05-28 08:18:37,1.0,1.0,1.0,0.0,0.0,0.0,-1.68307470667,0.0864898284717,-0.123751347012,-1.67768762385,0.232762512497,0.0661638996661,-0.119260814365,-0.349756215003,0.744778169566
7,2013-05-28 08:18:37,2013-05-28 08:18:42,1.0,1.0,1.0,0.0,0.0,0.0,-1.67160759931,0.297545992134,-0.33068429251,-1.65805935383,0.358678346009,0.264019666428,-0.292010677304,-0.40059104977,0.744778169566
8,2013-05-28 08:18:42,2013-05-28 08:18:47,1.0,1.0,1.0,0.0,0.0,0.0,-1.62309291433,0.130922705032,-0.167316177643,-1.61237531453,0.31146095602,0.224896038016,-0.257851443249,-0.140768560964,0.0851960267769
9,2013-05-28 08:18:47,2013-05-28 08:18:52,1.0,1.0,1.0,0.0,0.0,0.0,-1.63468603386,0.353087087835,-0.112860139354,-1.62905071535,0.216364203145,0.174720680392,-0.214042833097,-0.270679805367,0.0851960267769
