Log File Created by Q Live - (c) 2012 Affectiva Inc.,,,,,
File Version: 1.01,,,,,
Firmware Version: 1.71,,,,,
UUID: AQL221200DG,,,,,
Sampling Rate: 8,,,,,
Start Time: 2013-05-28 08:18:02 Offset:+01,,,,,
 Z-axis | Y-axis | X-axis | Battery | �Celsius | EDA(uS),,,,,
---------------------------------------------------------,,,,,
-1.66,0.55,0.2,-1,30.8,2.609
-0.97,0.23,0.11,-1,31,2.609
-1.08,0.19,0.06,-1,30.8,2.627
-1.18,0.15,0.18,-1,30.8,2.609
-1.44,0.31,0.37,-1,31,2.609
-0.88,0.4,0.26,-1,31,2.609
-0.73,0.47,0.19,-1,30.8,2.609
-1.33,0.73,0.34,-1,31,2.627
-1.53,0.49,0.21,-1,31,2.609
-0.85,0.23,0.11,-1,30.8,2.622
-1.18,0.22,0.08,-1,30.8,2.609
-1.26,0.16,0.12,-1,30.8,2.609
-1.29,0.22,0.35,-1,30.8,2.609
-0.81,0.35,0.28,-1,30.8,2.609
-0.83,0.49,0.29,-1,30.8,2.609
-1.27,0.7,0.34,-1,30.8,2.609
-1.44,0.4,0.19,-1,30.8,2.609
-0.86,0.21,0.11,-1,30.8,2.609
-1.14,0.19,0.11,-1,30.8,2.609
-1.39,0.14,0.22,-1,31,2.627
-1.11,0.09,0.49,-1,30.8,2.609
-0.6,0.28,0.16,-1,30.8,2.609
-0.95,0.48,0.2,-1,30.8,2.609
-0.98,0.85,0.32,-1,30.8,2.627
-1.52,0.48,0.29,-1,30.8,2.609
-0.85,0.21,0.23,-1,30.8,2.622
-1,0.18,0.17,-1,30.8,2.609
-1.12,0.15,0.26,-1,31,2.609
-1.57,0.32,0.42,-1,31,2.609
-0.64,0.34,0.22,-1,31,2.609
-0.69,0.36,0.17,-1,30.8,2.627
-1.42,0.6,0.12,-1,30.8,2.627
-1.51,0.49,0.29,-1,30.8,2.632
-0.77,0.18,0.21,-1,31,2.627
-0.98,0.17,0.15,-1,30.8,2.632
-1.28,0.15,0.15,-1,30.8,2.627
-1.37,0.19,0.38,-1,31,2.627
-0.63,0.3,0.21,-1,31,2.622
-0.65,0.4,0.21,-1,31,2.609
-1.27,0.71,0.27,-1,30.8,2.622
-1.59,0.36,0.24,-1,30.8,2.627
-0.89,0.17,0.19,-1,31,2.609
-0.85,0.17,0.14,-1,31,2.622
-1.08,0.13,0.16,-1,30.8,2.609
-1.33,0.31,0.34,-1,30.8,2.609
-0.76,0.33,0.19,-1,30.8,2.627
-0.75,0.43,0.21,-1,30.8,2.609
-0.98,0.7,0.3,-1,30.8,2.609
-1.39,0.47,0.3,-1,31,2.627
-1.04,0.2,0.25,-1,30.8,2.609
-0.88,0.15,0.23,-1,31,2.609
-0.99,0.13,0.24,-1,31,2.609
-1.07,0.32,0.22,-1,31,2.609
-1.1,0.38,0.31,-1,31,2.627
-0.69,0.43,0.23,-1,31,2.609
-0.8,0.56,0.37,-1,30.8,2.622
-1.13,0.56,0.46,-1,30.8,2.609
-1.4,0.44,0.25,-1,30.8,2.609
-0.84,0.22,0.17,-1,31,2.609
-0.89,0.18,0.11,-1,31,2.614
-1.2,0.2,0.26,-1,30.8,2.609
-1.36,0.28,0.42,-1,31,2.609
-0.75,0.38,0.26,-1,30.8,2.609
-0.55,0.4,0.35,-1,31,2.627
-1.08,0.63,0.35,-1,31,2.622
-1.48,0.47,0.49,-1,31,2.627
-0.94,0.27,0.46,-1,31,2.609
-0.81,0.31,0.25,-1,31,2.646
-0.73,0.53,0.21,-1,31,2.632
-0.7,0.83,0.12,-1,31,2.632
-0.68,0.64,0.46,-1,31,2.646
-0.6,0.41,0.5,-1,30.8,2.646
-0.9,1.08,0.15,-1,31,2.632
-0.65,0.92,0.01,-1,30.8,2.632
-0.41,0.75,-0.02,-1,30.8,2.632
-0.19,0.64,-0.18,-1,30.8,2.646
-0.36,0.65,-0.15,-1,31,2.632
-0.69,1,-0.06,-1,31,2.646
-0.82,0.75,0.2,-1,31,2.632
-0.99,0.39,0.18,-1,30.8,2.632
-0.9,0.7,0.6,-1,31,2.632
-0.65,1.02,0.42,-1,30.8,2.632
-0.42,0.97,0.31,-1,30.8,2.637
-0.19,1.13,0.5,-1,30.8,2.651
-0.04,0.95,0.41,-1,30.8,2.656
0.35,0.52,0.54,-1,31,2.651
0.42,0.35,0.7,-1,31,2.67
0.48,0.33,0.95,-1,30.8,2.656
0.33,0.07,0.94,-1,30.8,2.656
0.11,-0.12,0.64,-1,31,2.67
0.04,-0.13,0.68,-1,30.8,2.656
0.11,-0.03,1.24,-1,30.8,2.637
0.28,-0.03,0.86,-1,30.8,2.651
0.28,-0.03,1,-1,31,2.656
0.45,0.03,0.99,-1,31,2.656
0.32,-0.08,0.83,-1,30.8,2.656
0.45,0.02,0.84,-1,30.8,2.651
0.43,-0.02,0.9,-1,30.8,2.664
0.59,0.11,0.92,-1,30.8,2.632
0.61,0.18,0.83,-1,30.8,2.604
0.64,0.29,0.83,-1,30.8,2.609
0.57,0.25,0.71,-1,31,2.614
0.6,0.3,0.7,-1,30.8,2.632
0.54,0.29,0.76,-1,30.8,2.609
0.45,0.41,0.74,-1,31,2.58
0.52,0.21,0.92,-1,31,2.535
0.57,0.35,0.76,-1,30.8,2.525
0.48,0.16,0.78,-1,31,2.517
0.67,0.49,1.11,-1,31,2.562
0.33,0.1,0.79,-1,30.8,2.598
0.04,0.17,0.96,-1,31,2.49
-0.03,0.17,0.92,-1,30.8,2.446
-0.1,0.14,0.94,-1,31,2.446
0.23,0.14,1.13,-1,30.8,2.585
0.14,0.51,0.82,-1,31,2.656
-0.28,-0.09,0.7,-1,30.8,2.656
-0.98,0.1,0.81,-1,30.8,2.656
-0.5,0.83,1.93,-1,30.8,2.656
-0.73,0.18,0.76,-1,31,2.656
-0.83,0.23,0.5,-1,31,2.656
-0.87,0.1,0.49,-1,31,2.656
-0.91,0.13,0.33,-1,31,2.656
-0.94,0.08,0.27,-1,30.8,2.656
-0.95,0.05,0.25,-1,30.8,2.651
-0.98,-0.08,0.28,-1,30.8,2.632
-0.98,-0.01,0.12,-1,30.8,2.632
-0.98,-0.08,0.08,-1,31,2.632
-0.99,-0.03,0.1,-1,30.8,2.632
-1.01,0.01,0.15,-1,30.8,2.646
-0.99,0.1,0.1,-1,31,2.632
-0.98,0.14,0.17,-1,31,2.646
-1,0.12,0.27,-1,30.8,2.632
-0.95,0.03,0.35,-1,31,2.632
-0.99,0.03,0.25,-1,31,2.632
-1,-0.03,0.11,-1,31,2.651
-1,-0.03,0.01,-1,30.8,2.632
-1.01,-0.06,-0.01,-1,31,2.651
-0.99,-0.09,-0.13,-1,31,2.651
-1.01,0.02,-0.06,-1,31,2.632
-1.02,0.07,-0.06,-1,31,2.632
-1.04,-0.03,-0.1,-1,30.8,2.609
-1.08,-0.14,-0.16,-1,31,2.585
-1.01,-0.29,-0.21,-1,30.8,2.585
-0.66,0.15,0,-1,31,2.585
-0.46,-0.21,0.33,-1,30.8,2.609
-1.49,-0.04,0.14,-1,31,2.609
-0.87,0.25,-0.08,-1,30.8,2.562
